,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
168,36,0.30000000000000004,0.016957041981117554,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
169,36,0.30000000000000004,0.000995155498478173,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
170,36,0.30000000000000004,0.010060909935763751,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
171,36,0.30000000000000004,0.020616555290287497,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
172,36,0.30000000000000004,0.006317241872687757,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
173,36,0.30000000000000004,0.01597192091998742,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
174,36,0.30000000000000004,0.008826256089835033,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
175,36,0.30000000000000004,0.01899393164083707,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
176,36,0.30000000000000004,0.019511550210075668,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
177,36,0.30000000000000004,0.034006006263640864,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
178,36,0.30000000000000004,0.007155115370287929,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
179,36,0.30000000000000004,0.009235081049194127,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
180,36,0.30000000000000004,0.0049641167058823155,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
181,36,0.30000000000000004,0.005103358779287692,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
182,36,0.30000000000000004,0.0063134372078297585,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
183,36,0.30000000000000004,0.020689966052088865,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
184,36,0.30000000000000004,0.002964688351054151,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
185,36,0.30000000000000004,0.04356226268523711,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
186,36,0.30000000000000004,0.015221059275703552,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
187,36,0.30000000000000004,0.01442248732441398,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
188,36,0.30000000000000004,0.00799084039176487,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
189,36,0.30000000000000004,0.026273338546913855,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
190,36,0.30000000000000004,0.0239432485472916,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
191,36,0.30000000000000004,0.026327901824623384,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
192,36,0.30000000000000004,0.023356093726503158,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
193,36,0.30000000000000004,0.017630934060117343,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
194,36,0.30000000000000004,0.029610527004374165,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
195,36,0.30000000000000004,0.011596521628759376,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
196,36,0.30000000000000004,0.017276965570315772,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
197,36,0.30000000000000004,0.009382755040905688,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
198,36,0.30000000000000004,0.005947067074235701,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
199,36,0.30000000000000004,0.015614106612532097,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
200,36,0.4,0.00829610453608004,22,294.0,0,1.0,0.12244897959183673,0.4
201,36,0.4,0.008236184016284898,22,294.0,0,1.0,0.12244897959183673,0.4
202,36,0.4,0.008581999684114716,22,294.0,0,1.0,0.12244897959183673,0.4
203,36,0.4,0.015268709747630782,22,294.0,0,1.0,0.12244897959183673,0.4
204,36,0.4,0.002410003433691771,22,294.0,1,1.0,0.12244897959183673,0.4
205,36,0.4,0.009180796362406846,22,294.0,1,1.0,0.12244897959183673,0.4
206,36,0.4,0.010990469519602114,22,294.0,0,1.0,0.12244897959183673,0.4
207,36,0.4,0.015157432341284971,22,294.0,0,1.0,0.12244897959183673,0.4
208,36,0.4,0.012985076660353811,22,294.0,0,1.0,0.12244897959183673,0.4
209,36,0.4,0.029668980429367053,22,294.0,0,1.0,0.12244897959183673,0.4
210,36,0.4,0.015481280093077754,22,294.0,0,1.0,0.12244897959183673,0.4
211,36,0.4,0.014436876304088547,22,294.0,0,1.0,0.12244897959183673,0.4
212,36,0.4,0.01383252588338102,22,294.0,0,1.0,0.12244897959183673,0.4
213,36,0.4,0.015329208460890725,22,294.0,0,1.0,0.12244897959183673,0.4
214,36,0.4,0.02303983033586629,22,294.0,0,1.0,0.12244897959183673,0.4
215,36,0.4,0.008128822747519887,22,294.0,0,1.0,0.12244897959183673,0.4
216,36,0.4,0.006326342659572326,22,294.0,0,1.0,0.12244897959183673,0.4
217,36,0.4,0.0015417469972660303,22,294.0,1,1.0,0.12244897959183673,0.4
218,36,0.4,0.000772924580374923,22,294.0,0,1.0,0.12244897959183673,0.4
219,36,0.4,0.009084778737022264,22,294.0,0,1.0,0.12244897959183673,0.4
220,36,0.4,0.013592632409136218,22,294.0,0,1.0,0.12244897959183673,0.4
221,36,0.4,0.010705113491201151,22,294.0,0,1.0,0.12244897959183673,0.4
222,36,0.4,0.026995562276984048,22,294.0,0,1.0,0.12244897959183673,0.4
223,36,0.4,0.0069457650763214696,22,294.0,1,1.0,0.12244897959183673,0.4
224,36,0.4,0.00269757205329782,22,294.0,1,1.0,0.12244897959183673,0.4
225,36,0.4,0.018601423591877497,22,294.0,0,1.0,0.12244897959183673,0.4
226,36,0.4,0.02174898600733391,22,294.0,0,1.0,0.12244897959183673,0.4
227,36,0.4,0.023366719767356076,22,294.0,0,1.0,0.12244897959183673,0.4
228,36,0.4,0.007805046081437617,22,294.0,0,1.0,0.12244897959183673,0.4
229,36,0.4,0.030199087662283852,22,294.0,0,1.0,0.12244897959183673,0.4
230,36,0.4,0.011808680098183644,22,294.0,0,1.0,0.12244897959183673,0.4
231,36,0.4,0.005316189608980865,22,294.0,0,1.0,0.12244897959183673,0.4
232,36,0.4,0.029683619463941824,22,294.0,0,1.0,0.12244897959183673,0.4
233,36,0.4,0.03557660723466324,22,294.0,0,1.0,0.12244897959183673,0.4
234,36,0.4,0.015632577895245192,22,294.0,0,1.0,0.12244897959183673,0.4
235,36,0.4,0.014352690639852894,22,294.0,0,1.0,0.12244897959183673,0.4
236,36,0.4,0.008918128151007731,22,294.0,0,1.0,0.12244897959183673,0.4
237,36,0.4,0.04210941132446458,22,294.0,0,1.0,0.12244897959183673,0.4
238,36,0.4,0.0023123160190678116,22,294.0,1,1.0,0.12244897959183673,0.4
239,36,0.4,0.03942686531469436,22,294.0,0,1.0,0.12244897959183673,0.4
240,36,0.4,0.002579251792412196,22,294.0,0,1.0,0.12244897959183673,0.4
241,36,0.4,0.014869671529816747,22,294.0,0,1.0,0.12244897959183673,0.4
242,36,0.4,0.014902908074258037,22,294.0,0,1.0,0.12244897959183673,0.4
243,36,0.4,0.0033602602436148266,22,294.0,1,1.0,0.12244897959183673,0.4
244,36,0.4,0.03483489288114841,22,294.0,0,1.0,0.12244897959183673,0.4
245,36,0.4,0.00932745726655651,22,294.0,1,1.0,0.12244897959183673,0.4
246,36,0.4,0.0056305456984284685,22,294.0,0,1.0,0.12244897959183673,0.4
247,36,0.4,0.04871757617269823,22,294.0,0,1.0,0.12244897959183673,0.4
248,36,0.4,0.0057677965118907715,22,294.0,0,1.0,0.12244897959183673,0.4
249,36,0.4,0.006786852337605842,22,294.0,0,1.0,0.12244897959183673,0.4
250,36,0.5,0.010303234052233212,18,294.0,0,1.0,0.12244897959183673,0.5
251,36,0.5,0.0008678944079195117,18,294.0,0,1.0,0.12244897959183673,0.5
252,36,0.5,0.005383755247386546,18,294.0,0,1.0,0.12244897959183673,0.5
253,36,0.5,0.014673547462615566,18,294.0,0,1.0,0.12244897959183673,0.5
254,36,0.5,0.027663496195199866,18,294.0,0,1.0,0.12244897959183673,0.5
255,36,0.5,0.00017902504387937168,18,294.0,1,1.0,0.12244897959183673,0.5
256,36,0.5,0.00654607065976387,18,294.0,0,1.0,0.12244897959183673,0.5
257,36,0.5,0.007390137574925515,18,294.0,0,1.0,0.12244897959183673,0.5
258,36,0.5,0.006089904326328027,18,294.0,1,1.0,0.12244897959183673,0.5
259,36,0.5,0.007539608546842186,18,294.0,0,1.0,0.12244897959183673,0.5
260,36,0.5,0.015933644188937945,18,294.0,0,1.0,0.12244897959183673,0.5
261,36,0.5,0.005507000772046744,18,294.0,1,1.0,0.12244897959183673,0.5
262,36,0.5,0.001332557361385378,18,294.0,0,1.0,0.12244897959183673,0.5
263,36,0.5,0.007689557245017936,18,294.0,0,1.0,0.12244897959183673,0.5
264,36,0.5,0.005673680530755315,18,294.0,0,1.0,0.12244897959183673,0.5
265,36,0.5,0.004178633821021044,18,294.0,0,1.0,0.12244897959183673,0.5
266,36,0.5,0.013512898270318735,18,294.0,0,1.0,0.12244897959183673,0.5
267,36,0.5,0.004563838485407701,18,294.0,0,1.0,0.12244897959183673,0.5
268,36,0.5,0.008346333362688113,18,294.0,0,1.0,0.12244897959183673,0.5
269,36,0.5,0.010007765508306399,18,294.0,0,1.0,0.12244897959183673,0.5
270,36,0.5,0.0018362321722727448,18,294.0,0,1.0,0.12244897959183673,0.5
271,36,0.5,0.002533030008641912,18,294.0,0,1.0,0.12244897959183673,0.5
272,36,0.5,0.03335561284430402,18,294.0,0,1.0,0.12244897959183673,0.5
273,36,0.5,0.013040853336824088,18,294.0,0,1.0,0.12244897959183673,0.5
274,36,0.5,0.008395607537577648,18,294.0,0,1.0,0.12244897959183673,0.5
275,36,0.5,0.005489992161072432,18,294.0,1,1.0,0.12244897959183673,0.5
276,36,0.5,0.009810961839133353,18,294.0,0,1.0,0.12244897959183673,0.5
277,36,0.5,0.01733185003131374,18,294.0,0,1.0,0.12244897959183673,0.5
278,36,0.5,0.013099185926517543,18,294.0,0,1.0,0.12244897959183673,0.5
279,36,0.5,0.0019258124181676661,18,294.0,1,1.0,0.12244897959183673,0.5
280,36,0.5,0.008202031767226586,18,294.0,1,1.0,0.12244897959183673,0.5
281,36,0.5,0.015639605390224798,18,294.0,0,1.0,0.12244897959183673,0.5
282,36,0.5,0.008501063076560761,18,294.0,0,1.0,0.12244897959183673,0.5
283,36,0.5,0.005760698270734416,18,294.0,0,1.0,0.12244897959183673,0.5
284,36,0.5,0.002727119834704139,18,294.0,1,1.0,0.12244897959183673,0.5
285,36,0.5,0.008827271309670703,18,294.0,0,1.0,0.12244897959183673,0.5
286,36,0.5,0.01379509744615548,18,294.0,0,1.0,0.12244897959183673,0.5
287,36,0.5,0.0331642115946858,18,294.0,0,1.0,0.12244897959183673,0.5
288,36,0.5,0.011053637985457804,18,294.0,0,1.0,0.12244897959183673,0.5
289,36,0.5,0.01503588341934986,18,294.0,0,1.0,0.12244897959183673,0.5
290,36,0.5,0.003411549772848077,18,294.0,1,1.0,0.12244897959183673,0.5
291,36,0.5,0.004036018607943309,18,294.0,0,1.0,0.12244897959183673,0.5
292,36,0.5,0.03227859458777177,18,294.0,0,1.0,0.12244897959183673,0.5
293,36,0.5,0.0023493403416531833,18,294.0,1,1.0,0.12244897959183673,0.5
294,36,0.5,0.007589788588690721,18,294.0,0,1.0,0.12244897959183673,0.5
295,36,0.5,0.026994221393962292,18,294.0,0,1.0,0.12244897959183673,0.5
296,36,0.5,0.0018168675095814601,18,294.0,1,1.0,0.12244897959183673,0.5
297,36,0.5,0.037172179930899496,18,294.0,0,1.0,0.12244897959183673,0.5
298,36,0.5,0.00943957927284958,18,294.0,0,1.0,0.12244897959183673,0.5
299,36,0.5,0.00022180371180452463,18,294.0,0,1.0,0.12244897959183673,0.5
300,36,0.6000000000000001,0.04054206403629379,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
301,36,0.6000000000000001,0.004315430525342889,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
302,36,0.6000000000000001,0.029076518902822562,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
303,36,0.6000000000000001,0.010267936690137813,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
304,36,0.6000000000000001,0.003967698003787684,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
305,36,0.6000000000000001,0.008342502829757015,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
306,36,0.6000000000000001,0.013412642312624401,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
307,36,0.6000000000000001,0.016553350225435304,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
308,36,0.6000000000000001,0.01422356550076137,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
309,36,0.6000000000000001,0.008014606628546972,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
310,36,0.6000000000000001,0.000650485389437433,14,294.0,1,1.0,0.12244897959183673,0.6000000000000001
311,36,0.6000000000000001,0.008372582028940201,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
312,36,0.6000000000000001,0.011886858680001278,14,294.0,0,1.0,0.12244897959183673,0.6000000000000001
