,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart
1323,36,0.4,0.0013887637482636606,22,148.0,1,3.0
1324,36,0.4,0.0054034481307855264,22,148.0,0,3.0
1325,36,0.4,0.005906567193229795,22,148.0,0,3.0
1326,36,0.4,0.0029679270501064003,22,148.0,0,3.0
1327,36,0.4,0.003797653555010605,22,148.0,0,3.0
1328,36,0.4,0.004354294955888238,22,148.0,0,3.0
1329,36,0.4,0.0066832690682455675,22,148.0,0,3.0
1330,36,0.4,0.006732134349838548,22,148.0,0,3.0
1331,36,0.4,0.00702357728491132,22,148.0,0,3.0
1332,36,0.4,0.007815899856208786,22,148.0,0,3.0
1333,36,0.4,0.0053048357957514725,22,148.0,0,3.0
1334,36,0.4,0.0066335867159070805,22,148.0,0,3.0
1335,36,0.4,0.0041467299128497,22,148.0,0,3.0
1336,36,0.4,0.003939974865954099,22,148.0,0,3.0
1337,36,0.4,0.0020454990529650274,22,148.0,1,3.0
1338,36,0.4,0.002416397590444763,22,148.0,0,3.0
1339,36,0.4,0.004920910930797606,22,148.0,0,3.0
1340,36,0.4,0.006339019061024853,22,148.0,0,3.0
1341,36,0.4,0.0029560527800287506,22,148.0,0,3.0
1342,36,0.4,0.0041186355014263265,22,148.0,0,3.0
1343,36,0.4,0.0020591832632973484,22,148.0,0,3.0
1344,36,0.4,0.007006603287845525,22,148.0,0,3.0
1345,36,0.4,0.0062361268415707105,22,148.0,0,3.0
1346,36,0.4,0.006671173812495268,22,148.0,0,3.0
1347,36,0.4,0.00636668410592045,22,148.0,0,3.0
1348,36,0.4,0.001168855672437602,22,148.0,1,3.0
1349,36,0.4,0.004529601510063319,22,148.0,0,3.0
1350,36,0.4,0.004202000717795529,22,79.0,0,4.0
1351,36,0.4,0.005870060945614597,22,79.0,0,4.0
1352,36,0.4,0.0034280797106979177,22,79.0,0,4.0
1353,36,0.4,0.00609521733787155,22,79.0,0,4.0
1354,36,0.4,0.005178972110720603,22,79.0,0,4.0
1355,36,0.4,0.004715037104079944,22,79.0,0,4.0
1356,36,0.4,0.005385563216769529,22,79.0,0,4.0
1357,36,0.4,0.00317076839093422,22,79.0,0,4.0
1358,36,0.4,0.0008136659547308689,22,79.0,1,4.0
1359,36,0.4,0.005392283005542509,22,79.0,0,4.0
1360,36,0.4,0.005237849779403447,22,79.0,0,4.0
1361,36,0.4,0.0009094814913269411,22,79.0,1,4.0
1362,36,0.4,0.0038108186562105795,22,79.0,0,4.0
1363,36,0.4,0.00745321391044218,22,79.0,0,4.0
1364,36,0.4,0.005381633136520958,22,79.0,0,4.0
1365,36,0.4,0.0034011038145488337,22,79.0,0,4.0
1366,36,0.4,0.003296156108453574,22,79.0,0,4.0
1367,36,0.4,0.001366175576943629,22,79.0,0,4.0
1368,36,0.4,0.0027165452312749583,22,79.0,0,4.0
1369,36,0.4,0.0017842943963047586,22,79.0,1,4.0
1370,36,0.4,0.0050421985761736066,22,79.0,0,4.0
1371,36,0.4,0.004357975580058571,22,79.0,0,4.0
1372,36,0.4,0.0017603187262918707,22,79.0,1,4.0
1373,36,0.4,0.005534403475179528,22,79.0,0,4.0
1374,36,0.4,0.005192948978368972,22,79.0,0,4.0
1375,36,0.4,0.001090199698809774,22,79.0,1,4.0
1376,36,0.4,0.003189976949032225,22,79.0,0,4.0
1377,36,0.4,0.005929910135938687,22,79.0,0,4.0
1378,36,0.4,0.004997314961741828,22,79.0,0,4.0
1379,36,0.4,0.0029231373271327854,22,79.0,0,4.0
1380,36,0.4,0.005222764116108669,22,79.0,0,4.0
1381,36,0.4,0.005672031412857437,22,79.0,0,4.0
1382,36,0.4,0.0038015597168932214,22,79.0,0,4.0
1383,36,0.4,0.005322068332448193,22,79.0,0,4.0
1384,36,0.4,0.002361303347293897,22,79.0,0,4.0
1385,36,0.4,0.0057988600985707794,22,79.0,0,4.0
1386,36,0.4,0.0011923626027814382,22,79.0,1,4.0
1387,36,0.4,0.0050900839148348975,22,79.0,0,4.0
1388,36,0.4,0.006162430582781986,22,79.0,0,4.0
1389,36,0.4,0.005657204729351828,22,79.0,0,4.0
1390,36,0.4,0.002783744661214449,22,79.0,0,4.0
1391,36,0.4,0.005037294124430991,22,79.0,0,4.0
1392,36,0.4,0.004088580620653759,22,79.0,0,4.0
1393,36,0.4,0.002128050106801893,22,79.0,1,4.0
1394,36,0.4,0.003707286467451887,22,79.0,0,4.0
1395,36,0.4,0.005492487581977734,22,79.0,0,4.0
1396,36,0.4,0.003732863949747256,22,79.0,0,4.0
1397,36,0.4,0.005809507822197912,22,79.0,0,4.0
1398,36,0.4,0.0023003891353026162,22,79.0,0,4.0
1399,36,0.4,0.0031390242971556237,22,79.0,0,4.0
1400,36,0.4,0.003705574646282739,22,62.0,0,5.0
1401,36,0.4,0.0038615793037399815,22,62.0,0,5.0
1402,36,0.4,0.0015930945605557856,22,62.0,0,5.0
1403,36,0.4,0.003875410298465831,22,62.0,0,5.0
1404,36,0.4,0.0014841821056895133,22,62.0,1,5.0
1405,36,0.4,0.0021708610558439645,22,62.0,0,5.0
1406,36,0.4,0.0011749822002146693,22,62.0,1,5.0
1407,36,0.4,0.002312213567381427,22,62.0,0,5.0
1408,36,0.4,0.0029683079373667987,22,62.0,0,5.0
1409,36,0.4,0.0027893242190463186,22,62.0,0,5.0
1410,36,0.4,0.003996360459566306,22,62.0,0,5.0
1411,36,0.4,0.005034288930263808,22,62.0,0,5.0
1412,36,0.4,0.005497419168700612,22,62.0,0,5.0
1413,36,0.4,0.0032041311159674013,22,62.0,0,5.0
1414,36,0.4,0.006125636467785633,22,62.0,0,5.0
1415,36,0.4,0.005733780278076028,22,62.0,0,5.0
1416,36,0.4,0.00578344061338576,22,62.0,0,5.0
1417,36,0.4,0.0032727987107755707,22,62.0,0,5.0
1418,36,0.4,0.004919470882750798,22,62.0,0,5.0
1419,36,0.4,0.003349658244533482,22,62.0,0,5.0
1420,36,0.4,0.004391277566755392,22,62.0,0,5.0
1421,36,0.4,0.0017514039165834605,22,62.0,0,5.0
1422,36,0.4,0.0022676154827959705,22,62.0,0,5.0
1423,36,0.4,0.004164316586088734,22,62.0,0,5.0
1424,36,0.4,0.005471930941477354,22,62.0,0,5.0
1425,36,0.4,0.005798360563253224,22,62.0,0,5.0
1426,36,0.4,0.0010733827403750507,22,62.0,1,5.0
1427,36,0.4,0.0038407777077834604,22,62.0,0,5.0
1428,36,0.4,0.004024690823193677,22,62.0,0,5.0
1429,36,0.4,0.0017246402159988017,22,62.0,1,5.0
1430,36,0.4,0.004710495514815727,22,62.0,0,5.0
1431,36,0.4,0.0007365349756526529,22,62.0,1,5.0
1432,36,0.4,0.0011764924473015581,22,62.0,1,5.0
1433,36,0.4,0.0059673562412467795,22,62.0,0,5.0
1434,36,0.4,0.004246368996011163,22,62.0,0,5.0
1435,36,0.4,0.0008594515061939589,22,62.0,1,5.0
1436,36,0.4,0.0008358617056517526,22,62.0,1,5.0
1437,36,0.4,0.006801966260354564,22,62.0,0,5.0
1438,36,0.4,0.007057235847354515,22,62.0,0,5.0
1439,36,0.4,0.004685592516876946,22,62.0,0,5.0
1440,36,0.4,0.0038280531425390896,22,62.0,0,5.0
1441,36,0.4,0.003916977832152169,22,62.0,0,5.0
1442,36,0.4,0.006217022691695107,22,62.0,0,5.0
1443,36,0.4,0.0034815917243701255,22,62.0,0,5.0
1444,36,0.4,0.0069100489126866504,22,62.0,0,5.0
1445,36,0.4,0.004265198210245624,22,62.0,0,5.0
1446,36,0.4,0.001622318163700065,22,62.0,1,5.0
1447,36,0.4,0.0050126737225357765,22,62.0,0,5.0
1448,36,0.4,0.0009049354259831888,22,62.0,1,5.0
1449,36,0.4,0.0019165033992095681,22,62.0,0,5.0
1450,36,0.4,0.0026584894673704618,22,50.0,0,6.0
1451,36,0.4,0.0027838177713804813,22,50.0,0,6.0
1452,36,0.4,0.002023856546356506,22,50.0,0,6.0
1453,36,0.4,0.006462991907577709,22,50.0,0,6.0
1454,36,0.4,0.004203354334872955,22,50.0,0,6.0
1455,36,0.4,0.005489406682774534,22,50.0,0,6.0
1456,36,0.4,0.004133721441977656,22,50.0,0,6.0
1457,36,0.4,0.002677348504417476,22,50.0,0,6.0
1458,36,0.4,0.002408369249535136,22,50.0,0,6.0
1459,36,0.4,0.002790105713907698,22,50.0,0,6.0
1460,36,0.4,0.002866927396490082,22,50.0,0,6.0
1461,36,0.4,0.0014035462065827842,22,50.0,1,6.0
1462,36,0.4,0.0012749844957289924,22,50.0,1,6.0
1463,36,0.4,0.002806775772833392,22,50.0,0,6.0
1464,36,0.4,0.005859476516211437,22,50.0,0,6.0
1465,36,0.4,0.003727143819556633,22,50.0,0,6.0
1466,36,0.4,0.005050294316127024,22,50.0,0,6.0
1467,36,0.4,0.004749243044034679,22,50.0,0,6.0
1468,36,0.4,0.0029172427433630244,22,50.0,0,6.0
1469,36,0.4,0.0016658395045445473,22,50.0,1,6.0
1470,36,0.4,0.005000428616021679,22,50.0,0,6.0
1471,36,0.4,0.0065920418994829255,22,50.0,0,6.0
1472,36,0.4,0.006429803116800636,22,50.0,0,6.0
1473,36,0.4,0.005447784500835495,22,50.0,0,6.0
1474,36,0.4,0.0038356441418159193,22,50.0,0,6.0
1475,36,0.4,0.005036129910771625,22,50.0,0,6.0
1476,36,0.4,0.0011890520104382851,22,50.0,1,6.0
1477,36,0.4,0.004159853306819672,22,50.0,0,6.0
1478,36,0.4,0.004454573348239954,22,50.0,0,6.0
1479,36,0.4,0.006580132698449481,22,50.0,0,6.0
1480,36,0.4,0.003711711933742201,22,50.0,0,6.0
1481,36,0.4,0.004937380635726685,22,50.0,0,6.0
1482,36,0.4,0.0009124347611705608,22,50.0,1,6.0
1483,36,0.4,0.002226485534137179,22,50.0,0,6.0
1484,36,0.4,0.0042161104021866125,22,50.0,0,6.0
1485,36,0.4,0.0044734453803148,22,50.0,0,6.0
1486,36,0.4,0.003058700132605452,22,50.0,0,6.0
1487,36,0.4,0.002792900235207507,22,50.0,0,6.0
1488,36,0.4,0.005244680215842679,22,50.0,0,6.0
1489,36,0.4,0.00322811253077826,22,50.0,0,6.0
1490,36,0.4,0.003570822022888387,22,50.0,0,6.0
1491,36,0.4,0.004185511573150613,22,50.0,0,6.0
1492,36,0.4,0.002848752680560507,22,50.0,0,6.0
1493,36,0.4,0.003996213251778458,22,50.0,0,6.0
1494,36,0.4,0.0029174384602694836,22,50.0,0,6.0
1495,36,0.4,0.002934314288673079,22,50.0,0,6.0
1496,36,0.4,0.002747664931923466,22,50.0,0,6.0
1497,36,0.4,0.0018310545848002624,22,50.0,0,6.0
1498,36,0.4,0.005156324169792503,22,50.0,0,6.0
1499,36,0.4,0.003501685541429156,22,50.0,0,6.0
1500,36,0.5,0.0026066206826956817,18,294.0,0,1.0
1501,36,0.5,0.006659518803851849,18,294.0,0,1.0
1502,36,0.5,0.004081809507509027,18,294.0,0,1.0
1503,36,0.5,0.0012326528513866286,18,294.0,0,1.0
1504,36,0.5,0.004718052460331301,18,294.0,0,1.0
1505,36,0.5,0.004194329811248787,18,294.0,0,1.0
1506,36,0.5,0.0040197910753186905,18,294.0,0,1.0
1507,36,0.5,0.003364789681066127,18,294.0,0,1.0
1508,36,0.5,0.0018773834044937265,18,294.0,0,1.0
1509,36,0.5,0.006639602419204582,18,294.0,0,1.0
1510,36,0.5,0.002155556628728017,18,294.0,0,1.0
1511,36,0.5,0.0052339601377201506,18,294.0,0,1.0
1512,36,0.5,0.00351579677758862,18,294.0,0,1.0
1513,36,0.5,0.003039837275988888,18,294.0,0,1.0
1514,36,0.5,0.003457949766953461,18,294.0,0,1.0
1515,36,0.5,0.0024027105049672093,18,294.0,0,1.0
1516,36,0.5,0.006079982731509004,18,294.0,0,1.0
1517,36,0.5,0.0023278648021948234,18,294.0,0,1.0
1518,36,0.5,0.0014041622017225697,18,294.0,0,1.0
1519,36,0.5,0.0048506088525333,18,294.0,0,1.0
1520,36,0.5,0.0025740570827490483,18,294.0,0,1.0
1521,36,0.5,0.0018970181691037036,18,294.0,0,1.0
1522,36,0.5,0.002313701713460792,18,294.0,0,1.0
1523,36,0.5,0.005702390672784885,18,294.0,0,1.0
1524,36,0.5,0.005646527834214821,18,294.0,0,1.0
1525,36,0.5,0.004003777146754928,18,294.0,0,1.0
1526,36,0.5,0.0021559657397554055,18,294.0,0,1.0
1527,36,0.5,0.002868899043367401,18,294.0,0,1.0
1528,36,0.5,0.0030367249868574753,18,294.0,0,1.0
1529,36,0.5,0.0038973507662822815,18,294.0,0,1.0
1530,36,0.5,0.0032625546408598938,18,294.0,0,1.0
1531,36,0.5,0.005298084586473961,18,294.0,0,1.0
1532,36,0.5,0.003697813181091525,18,294.0,0,1.0
1533,36,0.5,0.003953520526352783,18,294.0,0,1.0
1534,36,0.5,0.004575481501365886,18,294.0,0,1.0
1535,36,0.5,0.00240618676081239,18,294.0,0,1.0
1536,36,0.5,0.0019128480578904927,18,294.0,0,1.0
1537,36,0.5,0.00493074193026477,18,294.0,0,1.0
1538,36,0.5,0.002967468095829262,18,294.0,0,1.0
1539,36,0.5,0.0042708810746598935,18,294.0,0,1.0
1540,36,0.5,0.005975172825442465,18,294.0,0,1.0
1541,36,0.5,0.004919946403247999,18,294.0,0,1.0
1542,36,0.5,0.0031097141780769277,18,294.0,0,1.0
1543,36,0.5,0.004974144459343188,18,294.0,0,1.0
1544,36,0.5,0.00293053800951526,18,294.0,0,1.0
1545,36,0.5,0.002336954114861567,18,294.0,0,1.0
1546,36,0.5,0.003890265346879196,18,294.0,0,1.0
1547,36,0.5,0.002126536084994135,18,294.0,0,1.0
1548,36,0.5,0.00423076080972018,18,294.0,0,1.0
1549,36,0.5,0.0043619475581009315,18,294.0,0,1.0
1550,36,0.5,0.004879506407620915,18,161.0,0,2.0
1551,36,0.5,0.004540217434548355,18,161.0,0,2.0
1552,36,0.5,0.0009901466383823998,18,161.0,1,2.0
1553,36,0.5,0.004692493471412762,18,161.0,0,2.0
1554,36,0.5,0.0054517495072499145,18,161.0,0,2.0
1555,36,0.5,0.0017990947601871365,18,161.0,0,2.0
1556,36,0.5,0.003913877262019971,18,161.0,0,2.0
1557,36,0.5,0.0015970394684168276,18,161.0,0,2.0
1558,36,0.5,0.0006175124909691687,18,161.0,1,2.0
1559,36,0.5,0.0035795459818763753,18,161.0,0,2.0
1560,36,0.5,0.0006855793937407539,18,161.0,1,2.0
1561,36,0.5,0.001240823202327851,18,161.0,1,2.0
1562,36,0.5,0.0010126482863309638,18,161.0,1,2.0
1563,36,0.5,0.0025593384319133605,18,161.0,0,2.0
1564,36,0.5,0.0009374692801117357,18,161.0,1,2.0
1565,36,0.5,0.004841596861199338,18,161.0,0,2.0
1566,36,0.5,0.004778681315071309,18,161.0,0,2.0
1567,36,0.5,0.0012499573485886262,18,161.0,1,2.0
1568,36,0.5,0.006679121222217588,18,161.0,0,2.0
1569,36,0.5,0.0005289050153285402,18,161.0,1,2.0
1570,36,0.5,0.004137039399490505,18,161.0,0,2.0
1571,36,0.5,0.004273136600225991,18,161.0,0,2.0
1572,36,0.5,0.00039487518418637735,18,161.0,1,2.0
1573,36,0.5,0.005970493029155088,18,161.0,0,2.0
1574,36,0.5,0.0021601517513323287,18,161.0,0,2.0
1575,36,0.5,0.005395017646399269,18,161.0,0,2.0
1576,36,0.5,0.0011677990889139567,18,161.0,0,2.0
1577,36,0.5,0.0028026773191440757,18,161.0,0,2.0
1578,36,0.5,0.0013617424506210674,18,161.0,1,2.0
1579,36,0.5,0.0027177405511350505,18,161.0,0,2.0
1580,36,0.5,0.0006407743921607312,18,161.0,1,2.0
1581,36,0.5,0.004165978532288062,18,161.0,0,2.0
1582,36,0.5,0.001903334167780768,18,161.0,0,2.0
1583,36,0.5,0.0024920721832288883,18,161.0,0,2.0
1584,36,0.5,0.004624694938607177,18,161.0,0,2.0
1585,36,0.5,0.0032831814994738195,18,161.0,0,2.0
1586,36,0.5,0.003841576943510061,18,161.0,0,2.0
1587,36,0.5,0.0011262580026203395,18,161.0,1,2.0
1588,36,0.5,0.0022158362128185116,18,161.0,0,2.0
1589,36,0.5,0.0005300827969441368,18,161.0,1,2.0
1590,36,0.5,0.004131575222677042,18,161.0,0,2.0
1591,36,0.5,0.002326178801462797,18,161.0,0,2.0
1592,36,0.5,0.0029034849425114695,18,161.0,0,2.0
1593,36,0.5,0.0033374734527806815,18,161.0,0,2.0
1594,36,0.5,0.0008868488517986828,18,161.0,1,2.0
1595,36,0.5,0.0002732584983888564,18,161.0,1,2.0
1596,36,0.5,0.003055887679093705,18,161.0,0,2.0
1597,36,0.5,0.000890269668530258,18,161.0,1,2.0
1598,36,0.5,0.003332706308783573,18,161.0,0,2.0
1599,36,0.5,0.004189308190572283,18,161.0,0,2.0
1600,36,0.5,0.0010405544208354212,18,148.0,1,3.0
1601,36,0.5,0.00425310988383476,18,148.0,0,3.0
1602,36,0.5,0.00318003181578419,18,148.0,0,3.0
1603,36,0.5,0.005717093723804911,18,148.0,0,3.0
1604,36,0.5,0.0025742152419064857,18,148.0,0,3.0
1605,36,0.5,0.0008644409180696699,18,148.0,1,3.0
1606,36,0.5,0.003554563488461726,18,148.0,0,3.0
1607,36,0.5,0.0036315804676850805,18,148.0,0,3.0
1608,36,0.5,0.0025666384254349195,18,148.0,0,3.0
1609,36,0.5,0.0037751366540393905,18,148.0,0,3.0
1610,36,0.5,0.003658639503664518,18,148.0,0,3.0
1611,36,0.5,0.002995160998784052,18,148.0,0,3.0
1612,36,0.5,0.0030737420156663475,18,148.0,0,3.0
1613,36,0.5,0.0031926369640619123,18,148.0,0,3.0
1614,36,0.5,0.004175874758195253,18,148.0,0,3.0
1615,36,0.5,0.004269946952043524,18,148.0,0,3.0
1616,36,0.5,0.004266716210461152,18,148.0,0,3.0
1617,36,0.5,0.0025043493464962374,18,148.0,0,3.0
1618,36,0.5,0.004949510707580207,18,148.0,0,3.0
1619,36,0.5,0.003782406969880414,18,148.0,0,3.0
1620,36,0.5,0.000974571546384112,18,148.0,1,3.0
1621,36,0.5,0.006309369113425167,18,148.0,0,3.0
1622,36,0.5,0.003908778375035227,18,148.0,0,3.0
1623,36,0.5,0.004634950475492894,18,148.0,0,3.0
1624,36,0.5,0.0043516314799967315,18,148.0,0,3.0
1625,36,0.5,0.0015227752953976825,18,148.0,1,3.0
1626,36,0.5,0.005745196094433025,18,148.0,0,3.0
1627,36,0.5,0.005450025915814338,18,148.0,0,3.0
1628,36,0.5,0.0037899596011038428,18,148.0,0,3.0
1629,36,0.5,0.002886064169942637,18,148.0,0,3.0
1630,36,0.5,0.0017304705394241005,18,148.0,0,3.0
1631,36,0.5,0.001086029860677018,18,148.0,1,3.0
1632,36,0.5,0.0034232759374464017,18,148.0,0,3.0
1633,36,0.5,0.005042751813072011,18,148.0,0,3.0
1634,36,0.5,0.006547056548250829,18,148.0,0,3.0
1635,36,0.5,0.004600472730784233,18,148.0,0,3.0
1636,36,0.5,0.0011293291686319817,18,148.0,1,3.0
1637,36,0.5,0.0030372445915359814,18,148.0,0,3.0
1638,36,0.5,0.0028269940423467643,18,148.0,0,3.0
1639,36,0.5,0.0009463153294263782,18,148.0,1,3.0
1640,36,0.5,0.005248951050896511,18,148.0,0,3.0
1641,36,0.5,0.0023243884299877227,18,148.0,0,3.0
1642,36,0.5,0.0027479695572371066,18,148.0,0,3.0
1643,36,0.5,0.0010359246009390422,18,148.0,1,3.0
1644,36,0.5,0.005248314319513003,18,148.0,0,3.0
1645,36,0.5,0.0028594434814408487,18,148.0,0,3.0
1646,36,0.5,0.0022738858316165844,18,148.0,0,3.0
1647,36,0.5,0.0011271945205584832,18,148.0,1,3.0
1648,36,0.5,0.004867061143488005,18,148.0,0,3.0
1649,36,0.5,0.002743893774570516,18,148.0,0,3.0
1650,36,0.5,0.0038504752351707916,18,79.0,0,4.0
1651,36,0.5,0.002723248070451545,18,79.0,0,4.0
1652,36,0.5,0.0016639071889449353,18,79.0,0,4.0
1653,36,0.5,0.005716658844371891,18,79.0,0,4.0
1654,36,0.5,0.003353449435599676,18,79.0,0,4.0
1655,36,0.5,0.0010454281616731065,18,79.0,1,4.0
1656,36,0.5,0.004711436884904496,18,79.0,0,4.0
1657,36,0.5,0.004868068400908032,18,79.0,0,4.0
1658,36,0.5,0.0059697756618734,18,79.0,0,4.0
1659,36,0.5,0.0009101820160067053,18,79.0,1,4.0
1660,36,0.5,0.0010945170745330357,18,79.0,1,4.0
1661,36,0.5,0.0030416765471147356,18,79.0,0,4.0
1662,36,0.5,0.000999038124866125,18,79.0,0,4.0
1663,36,0.5,0.003974027716814432,18,79.0,0,4.0
1664,36,0.5,0.0032427535663218654,18,79.0,0,4.0
1665,36,0.5,0.002718573965374116,18,79.0,0,4.0
1666,36,0.5,0.0012240641346392966,18,79.0,1,4.0
1667,36,0.5,0.0021423008498634433,18,79.0,0,4.0
1668,36,0.5,0.003612953338928304,18,79.0,0,4.0
1669,36,0.5,0.002900770210666037,18,79.0,0,4.0
1670,36,0.5,0.0029681225524551547,18,79.0,0,4.0
1671,36,0.5,0.005194323406632728,18,79.0,0,4.0
1672,36,0.5,0.001797248627086856,18,79.0,0,4.0
1673,36,0.5,0.0041412432263379095,18,79.0,0,4.0
1674,36,0.5,0.00590118564052744,18,79.0,0,4.0
1675,36,0.5,0.004865395924706473,18,79.0,0,4.0
1676,36,0.5,0.005364225289857805,18,79.0,0,4.0
1677,36,0.5,0.0036936117403570945,18,79.0,0,4.0
1678,36,0.5,0.0026525709988975965,18,79.0,0,4.0
1679,36,0.5,0.00572511938719511,18,79.0,0,4.0
1680,36,0.5,0.004583312584085841,18,79.0,0,4.0
1681,36,0.5,0.001225063575886698,18,79.0,1,4.0
1682,36,0.5,0.0008752671694740033,18,79.0,1,4.0
1683,36,0.5,0.002513341043182238,18,79.0,0,4.0
1684,36,0.5,0.0028243901084931133,18,79.0,0,4.0
1685,36,0.5,0.003006441426511852,18,79.0,0,4.0
1686,36,0.5,0.003627141846440307,18,79.0,0,4.0
1687,36,0.5,0.0026499247256727143,18,79.0,0,4.0
1688,36,0.5,0.00423302064558484,18,79.0,0,4.0
1689,36,0.5,0.0025526917899516555,18,79.0,0,4.0
1690,36,0.5,0.001338979817241015,18,79.0,1,4.0
1691,36,0.5,0.00434047527493564,18,79.0,0,4.0
1692,36,0.5,0.0028696436485017296,18,79.0,0,4.0
1693,36,0.5,0.0008456539624250303,18,79.0,1,4.0
1694,36,0.5,0.00482399690945845,18,79.0,0,4.0
1695,36,0.5,0.00287719148736143,18,79.0,0,4.0
1696,36,0.5,0.00232752149181481,18,79.0,0,4.0
1697,36,0.5,0.0012912369590565298,18,79.0,0,4.0
1698,36,0.5,0.004537255838903409,18,79.0,0,4.0
1699,36,0.5,0.0028988609190233605,18,79.0,0,4.0
1700,36,0.5,0.002046155176041675,18,62.0,0,5.0
1701,36,0.5,0.003065518553973079,18,62.0,0,5.0
1702,36,0.5,0.001303077234694583,18,62.0,1,5.0
1703,36,0.5,0.004008167001901319,18,62.0,0,5.0
1704,36,0.5,0.0017964662302510925,18,62.0,0,5.0
1705,36,0.5,0.006331650312379478,18,62.0,0,5.0
1706,36,0.5,0.0014099698972297459,18,62.0,0,5.0
1707,36,0.5,0.004058989295705029,18,62.0,0,5.0
1708,36,0.5,0.004515175894258094,18,62.0,0,5.0
1709,36,0.5,0.0026223502970231793,18,62.0,0,5.0
1710,36,0.5,0.003867803550470339,18,62.0,0,5.0
1711,36,0.5,0.0017597339545359914,18,62.0,0,5.0
1712,36,0.5,0.000938632446137122,18,62.0,1,5.0
1713,36,0.5,0.002180004177000816,18,62.0,0,5.0
1714,36,0.5,0.004140709902481721,18,62.0,0,5.0
1715,36,0.5,0.0024473667631885743,18,62.0,0,5.0
1716,36,0.5,0.0012612218410837095,18,62.0,1,5.0
1717,36,0.5,0.0012350217460117552,18,62.0,0,5.0
1718,36,0.5,0.0013475273995305626,18,62.0,1,5.0
1719,36,0.5,0.0010305361058552398,18,62.0,0,5.0
1720,36,0.5,0.0026867613750081176,18,62.0,0,5.0
1721,36,0.5,0.004179611356680213,18,62.0,0,5.0
1722,36,0.5,0.004116811971572987,18,62.0,0,5.0
1723,36,0.5,0.0030624119534650163,18,62.0,0,5.0
1724,36,0.5,0.005085058456311242,18,62.0,0,5.0
1725,36,0.5,0.0043551947057864915,18,62.0,0,5.0
1726,36,0.5,0.0036203204328315586,18,62.0,0,5.0
1727,36,0.5,0.004323901965239241,18,62.0,0,5.0
1728,36,0.5,0.0019441586066628602,18,62.0,0,5.0
1729,36,0.5,0.002353699614823457,18,62.0,0,5.0
1730,36,0.5,0.0010476815564139375,18,62.0,1,5.0
1731,36,0.5,0.004441473727856082,18,62.0,0,5.0
1732,36,0.5,0.0014835188728643534,18,62.0,0,5.0
1733,36,0.5,0.004379528329865212,18,62.0,0,5.0
1734,36,0.5,0.002459877612344119,18,62.0,0,5.0
1735,36,0.5,0.0029955814907689504,18,62.0,0,5.0
1736,36,0.5,0.002656302413005518,18,62.0,0,5.0
1737,36,0.5,0.0024141289535444255,18,62.0,0,5.0
1738,36,0.5,0.002376738371924758,18,62.0,0,5.0
1739,36,0.5,0.0028945215540763236,18,62.0,0,5.0
1740,36,0.5,0.0034273379024913897,18,62.0,0,5.0
1741,36,0.5,0.002323337688262095,18,62.0,0,5.0
1742,36,0.5,0.00467088983816677,18,62.0,0,5.0
1743,36,0.5,0.0006792104395002552,18,62.0,0,5.0
1744,36,0.5,0.001161361461649496,18,62.0,1,5.0
1745,36,0.5,0.002723866606992864,18,62.0,0,5.0
1746,36,0.5,0.004266054232719085,18,62.0,0,5.0
1747,36,0.5,0.004081246913661518,18,62.0,0,5.0
1748,36,0.5,0.00488506395358812,18,62.0,0,5.0
1749,36,0.5,0.0025756776164120865,18,62.0,0,5.0
1750,36,0.5,0.00045955163090039,18,50.0,1,6.0
1751,36,0.5,0.0036512758283074875,18,50.0,0,6.0
1752,36,0.5,0.0006454083187950599,18,50.0,1,6.0
1753,36,0.5,0.002989433408722486,18,50.0,0,6.0
1754,36,0.5,0.004692706797531199,18,50.0,0,6.0
1755,36,0.5,0.004443772523847644,18,50.0,0,6.0
1756,36,0.5,0.003478611148668209,18,50.0,0,6.0
1757,36,0.5,0.00418507070804397,18,50.0,0,6.0
1758,36,0.5,0.005054866588170004,18,50.0,0,6.0
1759,36,0.5,0.001033316350100677,18,50.0,1,6.0
1760,36,0.5,0.004280959280577701,18,50.0,0,6.0
1761,36,0.5,0.003019233369495722,18,50.0,0,6.0
1762,36,0.5,0.004065872064815235,18,50.0,0,6.0
1763,36,0.5,0.004175437044434127,18,50.0,0,6.0
1764,36,0.5,0.0024742802367885286,18,50.0,0,6.0
1765,36,0.5,0.0026127389181552774,18,50.0,0,6.0
1766,36,0.5,0.0014099946235699712,18,50.0,1,6.0
1767,36,0.5,0.004219407585747903,18,50.0,0,6.0
1768,36,0.5,0.004495394446265788,18,50.0,0,6.0
1769,36,0.5,0.0020275681604893236,18,50.0,0,6.0
1770,36,0.5,0.002663541680365644,18,50.0,0,6.0
1771,36,0.5,0.004513950504575481,18,50.0,0,6.0
1772,36,0.5,0.002944761403561036,18,50.0,0,6.0
1773,36,0.5,0.0006794236260981856,18,50.0,1,6.0
1774,36,0.5,0.0006127131114803952,18,50.0,1,6.0
1775,36,0.5,0.002699960890332531,18,50.0,0,6.0
1776,36,0.5,0.003463128372155899,18,50.0,0,6.0
1777,36,0.5,0.0007099805474778398,18,50.0,1,6.0
1778,36,0.5,0.002899543116106962,18,50.0,0,6.0
1779,36,0.5,0.00551994253509458,18,50.0,0,6.0
1780,36,0.5,0.00437428087695968,18,50.0,0,6.0
1781,36,0.5,0.0029230996753744076,18,50.0,0,6.0
