,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
83,36,0.1,0.02752585173580671,32,294.0,0,1.0,0.12244897959183673,0.1
84,36,0.1,0.005659659751123064,32,294.0,0,1.0,0.12244897959183673,0.1
85,36,0.1,0.01940178640036555,32,294.0,0,1.0,0.12244897959183673,0.1
86,36,0.1,0.012873623299241577,32,294.0,0,1.0,0.12244897959183673,0.1
87,36,0.1,0.021482287330997496,32,294.0,0,1.0,0.12244897959183673,0.1
88,36,0.1,0.037260965866113244,32,294.0,0,1.0,0.12244897959183673,0.1
89,36,0.1,0.023613519696346175,32,294.0,0,1.0,0.12244897959183673,0.1
90,36,0.1,0.04642503968320291,32,294.0,0,1.0,0.12244897959183673,0.1
91,36,0.1,0.0045269777371533815,32,294.0,0,1.0,0.12244897959183673,0.1
92,36,0.1,0.00023534658783719298,32,294.0,0,1.0,0.12244897959183673,0.1
93,36,0.1,0.021787355555403037,32,294.0,0,1.0,0.12244897959183673,0.1
94,36,0.1,0.012589960138960216,32,294.0,0,1.0,0.12244897959183673,0.1
95,36,0.1,0.022011179777153306,32,294.0,0,1.0,0.12244897959183673,0.1
96,36,0.1,0.02204718881464829,32,294.0,0,1.0,0.12244897959183673,0.1
97,36,0.1,0.02098066092036302,32,294.0,0,1.0,0.12244897959183673,0.1
98,36,0.1,0.04650605920842277,32,294.0,0,1.0,0.12244897959183673,0.1
99,36,0.1,0.025435068078658557,32,294.0,0,1.0,0.12244897959183673,0.1
100,36,0.2,0.010064178785417321,29,294.0,0,1.0,0.12244897959183673,0.2
101,36,0.2,0.00528243644598797,29,294.0,0,1.0,0.12244897959183673,0.2
102,36,0.2,0.0392210973299858,29,294.0,0,1.0,0.12244897959183673,0.2
103,36,0.2,0.012699089921527906,29,294.0,0,1.0,0.12244897959183673,0.2
104,36,0.2,0.009951427177595645,29,294.0,0,1.0,0.12244897959183673,0.2
105,36,0.2,0.021562072195075527,29,294.0,0,1.0,0.12244897959183673,0.2
106,36,0.2,0.019778415273133926,29,294.0,0,1.0,0.12244897959183673,0.2
107,36,0.2,0.007832741615556804,29,294.0,0,1.0,0.12244897959183673,0.2
108,36,0.2,0.0331652036934342,29,294.0,0,1.0,0.12244897959183673,0.2
109,36,0.2,0.01553589865668975,29,294.0,0,1.0,0.12244897959183673,0.2
